   8.0392200e-01   8.0392200e-01   3.1373000e-02
   8.0392200e-01   8.0392200e-01   3.1373000e-02
   8.0392200e-01   8.0392200e-01   3.1373000e-02
   8.0392200e-01   8.0392200e-01   3.1373000e-02
   8.9803900e-01   6.7451000e-01   3.1373000e-02
   8.9803900e-01   6.7451000e-01   3.1373000e-02
   8.9803900e-01   6.7451000e-01   3.1373000e-02
   8.9803900e-01   6.7451000e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   5.4509800e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.9803900e-01   4.1568600e-01   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   8.0392200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.2941200e-01   3.1373000e-02   3.1373000e-02
   9.3333300e-01   9.0196000e-02   9.0196000e-02
   9.3725500e-01   1.4902000e-01   1.4902000e-01
   9.4117600e-01   2.1176500e-01   2.1176500e-01
   9.4509800e-01   2.7058800e-01   2.7058800e-01
   9.4902000e-01   3.3333300e-01   3.3333300e-01
   9.5294100e-01   3.9215700e-01   3.9215700e-01
   9.5686300e-01   4.5098000e-01   4.5098000e-01
   9.6470600e-01   5.1372600e-01   5.1372600e-01
   9.6862700e-01   5.7254900e-01   5.7254900e-01
   9.7254900e-01   6.3137300e-01   6.3137300e-01
   9.7647100e-01   6.9411800e-01   6.9411800e-01
   9.8039200e-01   7.5294100e-01   7.5294100e-01
   9.8431400e-01   8.1568600e-01   8.1568600e-01
   4.3137300e-01   4.3137300e-01   4.3137300e-01
   1.0000000e+00   1.0000000e+00   1.0000000e+00
   4.1568600e-01   4.1568600e-01   4.1568600e-01
